,VOLUME,VWAP,IMS,TRADES,CONC,TAM_VOLUME,TAM_VWAP,TAM_IMS,TAM_TRADES,TAM_CONC,HFA_VOLUME,HFA_VWAP,HFA_IMS,HFA_TRADES,HFA_CONC,RTW_VOLUME,RTW_VWAP,RTW_IMS,RTW_TRADES,RTW_CONC,B,S,E,F
13838,76899,108.31,11,21,0.63,61614.0,108.4,5.0,5.0,0.95,15285.0,107.95,6.0,16.0,0.67,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13839,2276366,4.31,18,26,0.21,1882869.0,4.29,14.0,21.0,0.27,393497.0,4.4,4.0,5.0,0.7,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13840,1002,142.09,3,3,0.48,0.0,0.0,0.0,0.0,0.0,1002.0,142.09,3.0,3.0,0.48,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13842,17101,9.47,3,3,0.59,17101.0,9.47,3.0,3.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13843,27393000,100.86,7,9,0.39,27393000.0,100.86,7.0,9.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13844,51248,7.59,6,7,0.37,51248.0,7.59,6.0,7.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13845,58102,43.4,17,28,0.69,51693.0,43.4,12.0,18.0,0.86,6409.0,43.4,5.0,10.0,0.81,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13846,7159,18.87,4,5,0.91,7159.0,18.87,4.0,5.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13847,704000,99.37,4,4,0.86,704000.0,99.37,4.0,4.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13848,1355,21.84,4,6,0.41,1355.0,21.84,4.0,6.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13849,642730000,97.41,8,15,0.3,136930000.0,97.57,4.0,8.0,0.48,505800000.0,97.36,4.0,7.0,0.45,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13850,3573968,37.34,20,23,0.91,152426.0,37.45,16.0,18.0,0.28,3421542.0,37.33,4.0,5.0,0.99,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13851,51707,15.46,11,16,0.32,48642.0,15.46,8.0,11.0,0.35,3065.0,15.42,3.0,5.0,0.73,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13852,825194,35.6,25,33,0.14,759494.0,35.6,19.0,27.0,0.15,65700.0,35.59,6.0,6.0,0.88,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13853,990100,5.69,4,6,0.57,990100.0,5.69,4.0,6.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13854,22079,47.44,10,15,0.52,14242.0,47.47,6.0,7.0,0.97,7837.0,47.38,4.0,8.0,0.96,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13855,893000,120.04,5,9,0.62,893000.0,120.04,5.0,9.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13856,41655,60.4,14,49,0.31,26417.0,60.37,9.0,11.0,0.53,15238.0,60.45,5.0,38.0,0.77,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13857,145000000,100.4,3,3,0.54,145000000.0,100.4,3.0,3.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13858,320000,97.73,3,3,0.41,320000.0,97.73,3.0,3.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13859,127307,2.76,12,26,0.29,57997.0,2.73,9.0,10.0,0.45,69310.0,2.79,3.0,16.0,0.68,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13860,46792,7.71,7,8,0.34,46792.0,7.71,7.0,8.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13861,85000,109.27,3,3,0.61,85000.0,109.27,3.0,3.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13862,355301,24.26,16,20,0.17,355301.0,24.26,16.0,20.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13863,92706,93.36,15,17,0.29,86406.0,93.36,11.0,12.0,0.33,6300.0,93.38,4.0,5.0,0.38,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13864,136088,43.63,12,20,0.33,27173.0,43.56,8.0,14.0,0.46,108915.0,43.65,4.0,6.0,0.49,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13865,341015,6.98,5,9,0.79,341015.0,6.98,5.0,9.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13867,73861,31.93,25,40,0.21,20140.0,31.75,18.0,28.0,0.35,53721.0,31.99,7.0,12.0,0.34,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13868,14153,56.98,4,16,0.49,14153.0,56.98,4.0,16.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13869,15230000,95.46,3,3,0.54,15230000.0,95.46,3.0,3.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13870,32412,21.74,14,17,0.19,32412.0,21.74,14.0,17.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13871,74350,98.2,5,7,0.52,74350.0,98.2,5.0,7.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13872,57725,23.1,17,35,0.31,20881.0,23.81,13.0,13.0,0.66,36844.0,22.69,4.0,22.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13873,3017530,110.07,4,4,0.54,3017530.0,110.07,4.0,4.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13874,406838,28.67,4,11,0.88,406838.0,28.67,4.0,11.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13877,16529,808.05,6,6,0.29,10788.0,811.27,3.0,3.0,0.53,5741.0,802.02,3.0,3.0,0.54,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13878,1134000,105.48,10,11,0.28,1134000.0,105.48,10.0,11.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13879,794,45.69,4,4,0.45,0.0,0.0,0.0,0.0,0.0,794.0,45.69,4.0,4.0,0.45,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13880,754604,35.71,29,63,0.27,570750.0,35.69,18.0,24.0,0.42,183854.0,35.75,11.0,39.0,0.41,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13881,432844,35.41,24,38,0.11,336124.0,35.44,21.0,33.0,0.15,96720.0,35.34,3.0,5.0,0.33,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13882,69257,350.79,9,42,0.24,69257.0,350.79,9.0,42.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13883,2121189,35.3,26,35,0.23,2018117.0,35.32,23.0,31.0,0.25,103072.0,35.03,3.0,4.0,0.52,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13884,1098069,0.85,4,5,0.84,1098069.0,0.85,4.0,5.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13885,46794000,103.88,8,12,0.48,46794000.0,103.88,8.0,12.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13886,37000,3456.77,3,4,0.97,37000.0,3456.77,3.0,4.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13889,14271000,106.11,6,9,0.35,14271000.0,106.11,6.0,9.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13891,450000,93.49,4,4,0.37,450000.0,93.49,4.0,4.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13894,169571,14.48,5,7,0.48,169571.0,14.48,5.0,7.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13896,111310,148.4,7,7,0.38,111310.0,148.4,7.0,7.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13897,7279,221.73,6,8,0.62,7279.0,221.73,6.0,8.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13900,170883,26.13,25,46,0.33,43422.0,26.05,16.0,26.0,0.27,127461.0,26.15,9.0,20.0,0.55,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13901,55368,94.72,8,14,0.4,55368.0,94.72,8.0,14.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13902,9252300,110.14,7,7,0.75,9252300.0,110.14,7.0,7.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13903,5800,2411.85,4,5,0.75,5800.0,2411.85,4.0,5.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13904,176000,2.44,3,3,0.45,176000.0,2.44,3.0,3.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13905,902220,49.57,10,11,0.48,902220.0,49.57,10.0,11.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13907,6654000,105.66,7,11,0.37,6654000.0,105.66,7.0,11.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13908,558637,99.83,5,5,0.75,558637.0,99.83,5.0,5.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13909,357235,9.97,3,3,0.97,0.0,0.0,0.0,0.0,0.0,357235.0,9.97,3.0,3.0,0.97,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13910,4106000,7.72,3,3,0.54,4106000.0,7.72,3.0,3.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13913,94352,3.45,8,10,0.3,46429.0,3.45,5.0,5.0,0.64,47923.0,3.45,3.0,5.0,0.57,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13915,37065600,132.63,5,6,0.71,37065600.0,132.63,5.0,6.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13916,13352,84.76,11,19,0.24,4446.0,84.78,7.0,11.0,0.33,0.0,0.0,0.0,0.0,0.0,8906.0,84.75,4.0,8.0,0.46,0,1,1,0
13917,56423,16.93,15,18,0.36,30467.0,16.92,11.0,12.0,0.52,25956.0,16.94,4.0,6.0,0.98,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13918,543893,101.97,87,245,0.07,373315.0,101.95,65.0,141.0,0.09,165649.0,102.03,18.0,63.0,0.26,4929.0,102.21,4.0,41.0,0.65,1,0,1,0
13919,93344,2.14,3,6,0.4,0.0,0.0,0.0,0.0,0.0,93344.0,2.14,3.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13921,401761,22.78,16,20,0.22,228186.0,22.84,12.0,13.0,0.19,173575.0,22.7,4.0,7.0,0.83,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13922,21415,18.8,5,5,0.34,21415.0,18.8,5.0,5.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13923,4900,4206.11,3,3,0.38,0.0,0.0,0.0,0.0,0.0,4900.0,4206.11,3.0,3.0,0.38,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13925,290000,1029.54,10,20,0.53,267900.0,1028.45,6.0,15.0,0.62,22100.0,1042.75,4.0,5.0,0.46,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13926,8899,5.63,3,6,0.77,0.0,0.0,0.0,0.0,0.0,8899.0,5.63,3.0,6.0,0.77,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13927,632700,130.15,3,3,0.67,632700.0,130.15,3.0,3.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13928,222672,63.93,29,43,0.15,222672.0,63.93,29.0,43.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13929,21444,71.0,22,42,0.13,17797.0,70.98,16.0,28.0,0.17,3647.0,71.12,6.0,14.0,0.53,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13930,19742,38.38,3,3,0.48,19742.0,38.38,3.0,3.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13931,1298920,8.29,17,26,0.17,639995.0,8.25,12.0,18.0,0.22,658925.0,8.32,5.0,8.0,0.46,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13932,59500,1513.67,5,6,0.44,59500.0,1513.67,5.0,6.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13933,5702,240.08,3,3,0.43,5702.0,240.08,3.0,3.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13936,182529,29.34,16,89,0.18,86327.0,29.36,9.0,13.0,0.23,96202.0,29.32,7.0,76.0,0.46,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13937,377800,1754.72,3,8,0.85,377800.0,1754.72,3.0,8.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13939,68232,48.69,18,28,0.19,25668.0,48.92,13.0,17.0,0.22,42564.0,48.55,5.0,11.0,0.42,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13941,5719000,95.89,7,8,0.29,5719000.0,95.89,7.0,8.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1
13943,90973,6.66,6,8,0.29,90973.0,6.66,6.0,8.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13944,35108,36.51,23,74,0.18,23386.0,36.51,18.0,22.0,0.19,11722.0,36.5,5.0,52.0,0.91,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13945,18124,119.86,3,5,0.54,18124.0,119.86,3.0,5.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
13946,3030,58.28,9,9,0.69,3030.0,58.28,9.0,9.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13947,18300000,100.0,3,3,0.35,18300000.0,100.0,3.0,3.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13948,168126,23.17,11,19,0.49,155506.0,23.16,6.0,8.0,0.57,12620.0,23.29,5.0,11.0,0.45,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13949,13000000,99.99,3,6,0.4,0.0,0.0,0.0,0.0,0.0,13000000.0,99.99,3.0,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0,1,0,1
13950,1811399,4.56,8,14,0.64,1415383.0,4.56,5.0,8.0,0.99,396016.0,4.57,3.0,6.0,0.75,0.0,0.0,0.0,0.0,0.0,0,1,1,0
13951,401178,32.15,11,20,0.24,202475.0,32.27,4.0,5.0,0.5,198703.0,32.03,7.0,15.0,0.45,0.0,0.0,0.0,0.0,0.0,1,0,1,0
